-1.036414,1.395993,0.252672,-1.546555,0.918894,-2.353598,1.736114,0.312374,0.571911,-0.500066,-0.022232,-1.641314,-1.319827,2.105877,-0.099694,-0.870435,2.396044,1.330941,-2.349623,1.220248,-0.007232,-1.308308,-1.425713,0.776999,1.713106,-0.570392,-0.429685,-0.652232,1.307316,-0.822237,-0.068897,0.770637,-1.342624,1.881503,-1.213956,-1.622795,1.862128,1.936414,-1.797019,-0.818097,-1.296934,0.018261,1.243990,1.941338,-1.884662,-1.798009,-1.767494,1.340454,0.957412,-0.160199,-0.767648,-1.217402,0.785788,2.079992,-1.995749,-1.967331,2.736680,1.076877,-2.000931,-1.384956,1.725731,0.152541,1.997637,1.277167
2.013237,-0.058697,-0.049020,0.298454,0.398813,1.065322,-0.578944,0.843669,0.076223,-0.394033,0.644158,0.769188,-0.325907,0.424904,0.842615,1.423584,0.206154,0.896805,1.403255,0.973254,1.206003,1.590221,1.355503,0.135657,0.481762,-0.250842,1.982664,1.332411,0.185416,-0.144073,-0.106019,0.516525,1.467970,-0.280267,0.662608,0.231098,-0.066780,-1.064551,0.433111,0.103804,1.078203,-0.506186,-0.380318,-1.009513,-0.338247,0.862572,0.771297,1.618676,0.366377,0.122021,2.228240,0.430555,0.312633,-0.319764,0.143564,0.420064,1.006987,-0.426802,1.480195,-0.032445,-0.026759,0.085776,-0.798045,-0.668419
1.861104,-0.043555,0.009217,0.398297,0.519406,1.423908,-0.561677,0.751067,0.128396,-0.097798,0.567618,0.706417,-0.136688,0.587768,0.712872,1.318357,0.443333,0.838553,1.504083,1.034004,1.114359,1.545692,1.109262,-0.021738,0.493354,-0.242544,1.985821,1.312603,0.367680,-0.032238,0.022066,0.519997,1.481318,-0.169952,0.700432,0.101363,-0.150111,-1.014801,0.386897,0.085943,0.941844,-0.334692,-0.271670,-0.970541,-0.136175,0.674523,1.037459,1.008019,0.350368,0.304969,1.806296,1.189274,0.187434,-0.203859,0.158092,0.614251,1.173082,-0.677127,1.366230,0.327962,0.157860,0.114004,-0.763787,-0.464227
2.111829,0.027767,-0.068496,0.531979,0.632486,1.320917,-0.790373,0.946809,0.537158,-0.701450,0.981035,1.164009,-0.283195,0.447208,1.154978,1.555080,0.520874,0.951547,1.104407,0.930950,1.378692,1.783170,1.618502,0.419344,0.471783,-0.284692,1.761113,1.511041,0.160851,-0.338850,-0.083216,0.249632,1.765511,-0.349388,0.427729,0.398335,-0.298068,-0.984513,0.680045,-0.039070,1.308174,-0.512476,-0.718184,-0.745142,-0.161149,1.069037,0.909163,2.400122,0.527557,0.305663,2.391306,0.853474,0.018865,-0.120718,0.446002,0.406517,1.659850,-0.406419,1.434276,0.277105,0.013966,0.294026,-0.894564,-0.797432
1.876105,0.014164,-0.163074,0.289350,0.502075,1.152442,-0.476588,0.850910,-0.192126,-0.312299,0.525465,0.576530,-0.326314,0.468549,0.609916,1.309106,-0.028014,0.922812,1.441414,1.065743,1.133561,1.592339,1.292116,0.142267,0.447753,-0.308311,2.061720,1.266792,0.162877,-0.091313,-0.204663,0.740913,1.247003,-0.219337,0.705177,0.249862,0.058432,-1.054514,0.346658,0.078177,0.848718,-0.528085,-0.304874,-1.054975,-0.588638,0.718692,0.863166,1.323309,0.446885,0.139276,1.906585,0.725102,0.408974,-0.262531,-0.096574,0.286254,0.775006,-0.594041,1.520284,0.096002,-0.107084,-0.039682,-0.867411,-0.659540
1.858031,0.202159,0.004367,0.717723,1.072279,1.624703,-0.299515,1.320800,0.507344,0.192311,0.706580,0.467449,0.317763,0.431776,0.089361,1.023309,0.466155,0.805622,1.678462,1.230035,0.979868,1.745148,1.142570,0.061225,0.756148,-0.261651,2.186254,1.168153,0.384835,0.497172,0.423301,0.911806,1.587498,0.160295,1.210053,0.375514,-0.148070,-0.883932,-0.027055,0.616490,0.339450,-0.115620,0.519466,-0.927653,-0.242757,0.206735,1.026599,0.461675,0.515802,0.553585,0.982019,2.004814,0.639854,0.128969,0.296113,0.658455,1.152253,-0.664049,1.210460,0.646059,0.142626,0.002762,-0.743179,-0.306857
1.703986,0.019325,-0.279660,0.387507,0.748011,1.285193,-0.534916,1.006510,-0.170138,-0.054819,0.491042,0.526791,-0.181147,0.391304,0.407128,1.204308,0.076210,0.930822,1.518901,1.192805,1.060835,1.588780,1.130848,-0.163808,0.580386,-0.333942,2.006204,1.245357,0.326497,0.028094,0.013719,0.585500,1.253920,-0.071880,0.875840,0.305621,-0.036025,-0.993565,0.183728,0.231518,0.662894,-0.313246,0.031406,-1.044710,-0.602746,0.445088,0.908987,0.211024,0.350162,0.225491,1.635453,0.903129,0.438274,-0.137303,0.001845,0.332883,0.682531,-0.761237,1.401785,0.100392,0.051438,0.050429,-0.791819,-0.529210
1.958733,-0.233498,-0.470744,0.562414,0.392955,0.861469,-0.867875,0.719948,0.930990,-1.102077,1.072862,0.902463,-0.065743,0.356660,1.046719,1.489115,0.920736,0.952902,0.455343,0.427775,1.421046,1.326831,1.938816,0.663908,0.038323,-0.112839,1.266095,1.707917,-0.148572,-0.836399,-0.392580,-0.185055,1.275834,-0.463698,-0.068547,0.819828,-0.588151,-0.967824,1.087089,-0.205941,1.659617,-0.753597,-0.766239,-0.647271,-0.305610,1.123489,0.189910,2.936081,0.635219,0.191333,2.268567,-0.090148,-0.427532,-0.239421,0.408137,0.510786,0.651752,0.077043,1.507419,0.229229,-0.168068,0.666769,-0.953642,-1.074852
1.365923,0.053486,-0.126108,0.479270,0.724513,1.453916,-0.546974,0.990083,-0.312997,0.109052,0.367353,0.431787,0.385787,0.452108,0.183180,1.067069,0.020867,0.917652,1.662210,1.230273,0.928284,1.653857,0.942638,0.021317,0.634227,-0.366497,2.158018,1.168094,0.354946,-0.025098,0.272527,0.818532,1.505331,-0.002038,0.931365,0.323281,-0.011810,-0.967681,-0.042966,0.104198,0.457659,-0.078500,-0.031826,-1.096480,-0.604673,0.284524,1.072483,0.223335,0.438902,0.411234,1.063967,1.553929,0.458314,-0.094584,0.091394,0.262256,0.808570,-0.791888,1.245569,0.522039,0.190690,-0.134310,-0.750044,-0.414811
2.067836,0.041025,-0.023832,0.583140,0.525994,1.442809,-0.806097,0.989243,0.438550,-0.513804,0.904296,0.858218,-0.148537,0.526370,1.026236,1.543755,0.475623,0.942006,1.426345,0.958821,1.317729,1.498142,1.461035,0.276868,0.349215,-0.181337,1.915415,1.518138,0.146728,-0.362664,-0.095139,0.464047,1.497979,-0.278389,0.493683,0.435645,-0.384722,-1.030590,0.551323,0.046458,1.165522,-0.465353,-0.578115,-0.916654,-0.122872,0.878814,0.938121,1.817787,0.446533,0.267880,2.049864,1.043433,0.194324,-0.234406,0.184314,0.472364,1.174584,-0.645992,1.432309,0.354675,-0.046414,0.235668,-0.898854,-0.685039
1.681441,-0.564585,-0.448081,0.886612,0.104559,0.892070,-0.979351,0.750601,0.433964,-1.089753,1.367321,1.116931,0.043996,0.243373,1.431495,1.427154,0.371229,0.898296,0.288012,0.662320,0.846376,1.038394,1.082627,0.471435,0.276528,-0.233439,0.452415,1.807389,-0.403352,-0.582521,-0.049440,-0.261929,0.498763,-0.553198,-0.219772,0.842122,-0.973490,-0.781145,1.349087,-0.246087,1.874316,-0.851199,-0.492541,-0.444307,-0.133641,1.368575,0.742219,3.205531,0.384592,0.396732,1.921978,-0.206112,-0.376655,0.097994,0.801480,0.183909,1.087874,0.197751,1.530362,0.034079,-0.642856,0.680709,-0.940781,-0.890464
2.618251,0.115966,-0.250088,0.816785,0.947361,1.794924,-0.464554,1.157582,1.311814,0.213505,1.008322,0.555998,0.171648,0.414289,0.260181,1.307885,0.757681,0.722631,1.689801,1.023483,1.004718,1.562688,1.528313,0.325097,0.566347,0.029309,2.083154,1.161410,0.345895,0.635034,0.016736,0.997776,1.365410,0.270022,1.369497,0.383611,-0.159098,-1.037148,0.227409,0.835684,0.575219,-0.313940,0.757541,-0.904140,0.176595,0.542202,0.799427,1.035711,0.521152,0.499496,1.611061,1.741770,0.447753,0.064906,0.056661,0.880523,0.901324,-0.381006,1.357043,0.685069,-0.016146,0.073895,-0.815958,-0.364136
0.539786,2.026122,0.983881,0.263672,1.555667,-0.189936,1.907708,-0.234429,0.683054,0.967347,-0.364909,0.073384,0.698067,0.797642,-0.001867,-0.705027,0.386881,0.394563,0.102281,0.383683,0.446166,0.864338,-0.037537,-0.460506,0.640465,0.763669,0.823229,-0.403809,0.900730,0.793644,1.533513,2.034595,2.044192,1.224949,0.619814,0.036712,1.312439,1.659476,-0.501608,0.350486,0.009655,1.963912,0.285686,0.460333,-0.501149,-0.158344,-0.499038,1.083892,0.288773,0.792986,1.605922,1.690562,1.676505,1.024641,0.393417,0.721476,1.390179,-0.202304,-0.040915,0.990711,1.830131,-0.147940,0.975341,1.076320
1.490469,-1.336706,-0.492301,0.736674,-0.525183,0.880363,-0.803945,0.269595,-0.338488,-0.709017,0.983849,1.717262,-0.137911,0.469108,1.887732,1.239056,0.058978,0.363255,0.403322,0.546073,0.366283,1.120535,-0.276105,-0.396783,0.828052,-0.465018,-0.144370,1.751818,-0.098730,-0.115892,0.470117,0.005851,0.537857,-0.639924,-0.351212,-0.034519,-0.941102,-0.551086,0.937333,-0.244235,1.942447,-0.229793,-0.339931,-0.179475,0.290550,1.683488,1.518351,1.522318,0.259097,1.069494,2.010100,0.381527,-0.400119,0.445821,1.103758,0.109661,1.542763,0.169684,0.959568,-0.054643,-0.812638,0.475327,-0.596167,-0.552028
2.037207,-1.094977,-0.888281,0.828506,-0.899022,0.822620,-0.779498,0.400330,0.031050,-0.696652,0.642433,1.455759,-0.307244,0.523979,1.993337,1.154854,-0.584477,0.437339,0.757642,0.420970,-0.127013,1.251135,-0.172935,-0.107114,0.607784,-0.066827,0.683293,1.815575,-0.375072,-0.530562,0.580463,0.590605,0.713372,-0.440615,-0.225969,0.139794,-0.978946,-0.521159,0.965008,-0.062934,1.303413,0.107883,-0.360181,-1.265371,-0.096981,1.585781,1.654180,0.611685,0.054255,1.105404,1.781251,0.468042,-0.417549,-0.278833,0.690985,0.227183,1.173502,0.207280,0.952146,-0.168780,-0.941365,-0.062091,-0.728396,-0.282049
0.889755,-1.412236,-0.308166,0.787220,-0.068716,0.624506,-0.982505,0.433965,-0.237713,-0.980505,1.381674,1.296706,0.390658,0.622189,1.728232,1.359591,0.570703,0.556935,0.074353,0.416350,1.000906,0.738510,0.277184,-0.024543,0.419227,-0.357309,-0.362364,1.448238,-0.311684,-0.442464,0.235151,-0.703414,0.422385,-1.138680,-0.688992,0.185520,-1.100250,-0.696893,1.338790,-0.744156,2.019045,-0.532249,-1.034543,0.229511,0.385297,1.458730,0.627014,2.351919,0.549641,1.017007,1.908739,0.359131,-0.794485,0.440122,0.991953,0.195583,0.687056,0.841297,0.901137,0.438105,-0.428177,1.042176,-0.650964,-0.920883
2.040215,-0.831248,-1.091245,0.830864,-1.276168,0.748780,-0.585874,0.497653,0.426740,-0.712700,0.532858,1.263457,-0.590301,0.403575,1.751940,1.097669,-0.434743,0.479993,0.483815,0.514659,-0.245893,1.228386,-0.012819,-0.446297,0.540580,-0.074132,0.535499,1.765455,-0.343141,-0.338336,0.611385,0.140244,0.327421,-0.392205,-0.243753,0.182169,-1.088457,-0.408626,0.966738,0.055044,1.170797,0.112336,-0.210727,-1.132137,0.009359,1.151589,1.764361,1.157527,-0.049616,1.042235,1.325927,0.390010,-0.460166,-0.090370,0.670628,0.295847,1.780785,-0.209752,0.949091,-0.372675,-1.087962,-0.153273,-0.760454,-0.348381
2.058011,-0.747870,-0.917472,0.810657,-0.942625,0.800492,-0.698654,0.473137,0.350819,-0.717283,0.729685,1.285975,-0.505214,0.410615,1.811766,1.080165,-0.595182,0.538862,0.791296,0.622643,-0.020340,1.264372,0.055409,-0.271408,0.542137,-0.075947,0.577763,1.770758,-0.406117,-0.444153,0.437975,0.517078,0.536321,-0.473081,-0.075971,0.323090,-1.063922,-0.427941,0.983162,0.070846,1.207352,0.064145,-0.257798,-1.158424,-0.074573,1.366162,1.608826,0.864586,-0.042028,0.790039,1.746263,0.215373,-0.407630,-0.251004,0.533917,0.141183,1.237691,-0.122707,1.091337,-0.261134,-0.978325,-0.133938,-0.878327,-0.341719
0.778542,-0.695331,0.249767,0.708251,0.046270,1.079024,-0.700888,1.054680,-0.211164,-0.684945,1.068603,1.406367,0.634506,0.407374,1.606611,1.396259,0.353720,0.683286,0.695016,0.844108,1.293857,1.510889,0.702160,-0.308664,0.363940,-0.110515,0.473253,1.397235,0.495073,-0.063476,0.573076,-0.676072,1.780046,-1.408712,-0.245525,-0.033189,-0.574261,-0.649342,1.000287,-0.567539,1.218157,-0.381667,-1.316612,-0.198188,0.780955,1.023868,0.685875,1.569779,0.654731,0.834832,1.933634,1.174868,-0.548306,0.325668,1.161519,0.569659,0.829817,0.202280,0.434308,0.851669,0.241506,0.775844,-0.735025,-0.707678
-0.042869,-1.635095,-0.146994,0.638980,-0.261047,0.710604,-0.720946,1.101125,-0.505925,-0.736233,1.546790,1.034935,0.823897,0.520635,1.481612,1.300291,0.906347,0.580377,-0.325967,0.664482,1.097871,0.548594,0.124677,-0.348635,0.340322,-0.465498,-0.568617,1.143514,0.014343,0.164315,0.271161,-1.551515,0.281197,-1.409794,-1.063235,0.250937,-0.940437,-0.315786,1.219900,-0.881332,1.990996,-0.836979,-1.319139,0.949210,1.176389,1.112829,0.345851,2.572890,0.958045,0.619282,1.110494,0.579189,-1.079851,0.863551,1.365247,-0.009160,0.485787,1.138653,0.114715,0.980687,-0.079831,1.432780,-0.358549,-1.152216
1.931161,-0.821043,-1.082386,0.838018,-1.257306,0.761083,-0.738374,0.318798,0.230517,-0.722054,0.449020,1.320792,-0.528163,0.439462,1.856405,1.188493,-0.586930,0.455335,0.751487,0.429150,-0.153365,1.233158,-0.047188,-0.212667,0.524799,-0.018573,0.694054,1.748839,-0.450508,-0.469637,0.531223,0.420712,0.392639,-0.402840,-0.241351,0.176714,-1.050261,-0.454797,1.039939,-0.042108,1.185746,0.051825,-0.265735,-1.235634,-0.138664,1.297964,1.697477,0.968013,-0.087727,1.037595,1.610215,0.249933,-0.580346,-0.314617,0.518888,0.267672,1.410611,-0.115896,1.000098,-0.291464,-1.057573,-0.261358,-0.955995,-0.297844
1.395247,-1.462169,-0.595377,0.842070,-0.638218,0.909277,-0.757750,0.281961,-0.540790,-0.699302,0.893298,1.777083,0.130032,0.370095,1.830819,1.167337,-0.073558,0.337514,0.406213,0.542164,0.284197,1.225163,-0.343117,-0.442641,0.775518,-0.406729,-0.255903,1.766957,-0.041637,-0.089725,0.501371,-0.105338,0.622851,-0.480364,-0.388227,-0.002440,-0.989049,-0.559870,0.871933,-0.250983,1.772698,-0.234933,-0.181248,-0.113789,0.377875,1.676172,1.570661,1.269528,0.452649,1.022109,1.925677,0.479324,-0.426132,0.392959,1.157248,0.142244,1.804921,0.326130,0.924966,0.018874,-0.737634,0.551180,-0.478013,-0.495996
0.503229,-0.973421,0.392546,0.623829,0.070140,1.165961,-0.918365,1.104275,-0.472801,-0.464107,1.302013,1.262106,0.711440,0.279627,1.525072,1.480745,0.284595,0.613944,0.374093,0.898292,1.353629,1.267645,0.564583,-0.203505,0.770054,-0.255157,0.395298,1.331956,0.241713,0.045943,0.533876,-0.823002,1.233607,-1.367022,-0.400845,-0.016545,-0.643377,-0.529957,0.952191,-0.561661,1.470398,-0.332843,-1.387040,0.067680,0.917860,1.072723,0.416709,2.715234,0.797172,1.046120,1.615764,1.274201,-0.588323,0.408320,1.365460,0.339974,1.139765,0.503658,0.421990,0.866500,0.150179,1.078562,-0.563403,-0.828133
0.022095,-1.737781,-0.356356,0.751966,-0.303378,0.787215,-0.895922,0.917459,-0.483060,-0.846829,1.368074,0.879081,0.566117,0.496018,1.575226,1.399525,0.787353,0.471848,-0.285647,0.658096,1.036569,0.275136,0.126522,-0.265158,0.425141,-0.448403,-0.813790,1.238637,-0.319031,-0.111873,0.238653,-1.630622,-0.167478,-1.395969,-0.960531,0.278536,-1.152154,-0.565344,1.261860,-0.795860,1.969728,-0.966861,-1.124306,0.741551,0.759870,1.234182,0.399531,2.534437,0.769507,0.750075,0.995837,0.458903,-1.143044,0.659941,1.122871,-0.108824,0.301334,1.072867,0.408233,0.763057,-0.403927,1.262956,-0.484185,-1.067747
1.225686,-1.299446,-0.490188,0.789069,-0.174337,0.971512,-0.893579,0.377451,-0.444108,-0.865488,1.089863,1.608772,0.219113,0.640413,1.858049,1.343055,0.173687,0.545805,0.320794,0.570942,0.659296,1.000984,0.031793,-0.047858,0.542119,-0.367720,-0.243728,1.707515,-0.263368,-0.436431,0.417584,-0.225106,0.586017,-0.848089,-0.445990,0.152584,-0.977061,-0.759895,1.128260,-0.515663,1.958755,-0.437540,-0.605944,-0.278920,0.168437,1.715435,1.083802,2.010442,0.355777,1.043443,2.087142,0.348416,-0.432514,0.368121,1.016842,0.147165,1.191622,0.556793,1.091474,0.230133,-0.718365,0.665849,-0.668410,-0.727729
1.035958,-1.403389,-0.403225,0.733841,-0.222955,0.844555,-0.971669,0.396849,-0.444567,-0.873821,1.168726,1.592526,0.359639,0.577548,1.865334,1.321765,0.299800,0.523750,0.283011,0.568570,0.825244,0.903317,0.067636,-0.261071,0.538358,-0.363031,-0.319082,1.588715,-0.256592,-0.330921,0.390664,-0.419005,0.560772,-1.006713,-0.543685,0.142134,-0.997647,-0.708941,1.209640,-0.563209,2.081003,-0.547291,-0.830048,-0.052101,0.326877,1.654965,0.930177,1.682971,0.507662,0.834310,2.200192,0.363667,-0.500400,0.420490,1.148317,0.188677,0.946219,0.681776,0.981628,0.385729,-0.537982,0.759277,-0.635437,-0.805656
2.112829,-0.745131,-1.034842,0.769268,-1.010474,0.823712,-0.611235,0.417783,0.363924,-0.723479,0.799210,1.347646,-0.604407,0.398452,1.730734,0.999011,-0.641330,0.525531,0.733384,0.729194,0.010640,1.252460,0.031189,-0.333094,0.507990,-0.096381,0.496176,1.821980,-0.420082,-0.392551,0.464723,0.522022,0.422481,-0.376591,-0.099246,0.329506,-1.007511,-0.445102,0.958474,0.097820,1.298824,0.014493,-0.205826,-1.091296,-0.168061,1.252428,1.706608,1.072735,-0.001916,0.812886,1.895046,0.231807,-0.434329,-0.176149,0.586395,0.109943,1.338650,-0.198835,1.109244,-0.232014,-1.079029,-0.146489,-0.826613,-0.305952
-0.403446,1.953671,0.730192,-1.793765,0.983484,-1.262965,1.543655,0.522884,1.410207,0.037909,0.472133,-1.060642,-1.151488,2.118116,-0.108266,-0.724465,2.282593,1.642430,-0.806073,1.863022,0.665795,-0.617956,-1.219104,0.876243,1.639746,-0.828332,-0.057869,-0.575512,1.057070,-0.951830,0.514929,0.820690,-1.128247,1.600000,-0.641941,-1.112319,1.517284,2.140123,-1.887215,-0.908551,-0.754670,0.249781,0.816156,1.372188,-1.358081,-1.400588,-0.309948,0.529574,0.363436,-0.153808,-0.566768,-0.560345,0.572806,1.798936,-1.867087,-1.890943,2.380347,0.642739,-1.439751,-1.287428,1.578413,-0.231419,1.819683,1.018311
1.925953,0.298189,-0.676583,0.649516,0.388695,1.148332,-0.792744,0.705245,1.814941,-1.120543,1.773721,0.052730,0.133170,0.388294,0.525132,1.102204,1.336855,0.804436,0.058902,0.319983,0.980941,0.723112,2.230516,0.855157,-0.236245,0.155987,0.651751,1.459077,-0.339290,-0.583780,-1.080449,-0.337040,-0.125231,-0.202583,0.092116,1.353749,-0.479634,-0.820538,1.092413,-0.030395,1.536841,-1.416974,-0.392105,-0.055860,-0.066369,0.760207,-0.031761,2.654238,0.383358,0.120697,2.007157,-0.635752,-0.411487,-0.354897,-0.115196,0.114895,0.150238,0.643148,1.522613,0.494118,-0.373481,0.501767,-0.895525,-0.749054
0.389903,-0.210941,0.332603,0.862428,0.177352,0.764753,0.862740,0.599842,0.571918,0.950653,0.445772,2.111926,0.391485,0.732302,1.355860,0.791381,0.011653,-0.323226,0.437310,-0.179789,0.624601,1.290729,-0.085588,-0.393100,0.294753,0.549273,0.861105,0.949512,0.342018,1.300600,1.251416,0.607776,1.775081,-0.321684,-0.257802,0.250531,-0.272190,0.845156,0.228468,0.398648,1.363338,1.084634,-0.683595,0.565069,1.023289,1.183060,1.621451,2.771591,0.108419,1.741329,1.946268,1.015136,0.282781,0.427935,1.417901,0.824313,1.427098,0.922127,-0.042671,0.739847,0.082319,1.041711,0.636889,0.097182
0.448718,0.310338,0.630495,0.825441,0.547276,0.678314,1.326358,0.517173,1.181987,0.866654,0.064255,2.001569,0.595560,0.501991,1.282791,0.228742,0.054666,-0.412962,0.304331,-0.221221,0.558807,1.490427,0.045461,-0.882157,0.297468,0.811722,0.391448,0.915357,0.370219,1.157923,1.733723,0.730900,1.873676,-0.247704,-0.092346,0.205987,-0.182592,0.903164,0.312218,0.357259,1.476545,1.506676,-0.857262,0.399708,0.936057,1.344936,1.543795,1.140676,0.006670,2.011697,2.147695,1.218525,0.893358,0.294050,1.273586,1.254055,0.906910,0.993635,0.249811,0.610390,0.108896,0.771557,0.691561,0.212609
